scene,width,height,pair,method,trajectory,frame,trajectory_phase,repeat_count,min_ms,median_ms,max_ms
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,191,0.7958333333333333,12,0.29869790937423707,0.30768228415489196,0.3767187408027649
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,192,0.8,12,0.30062499266052245,0.30986978410148625,0.382291657333374
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,193,0.8041666666666667,12,0.305208325881958,0.31010415909576416,0.3879687405281067
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,194,0.8083333333333333,12,0.3021874926223755,0.3077343674869537,0.3745312408561707
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,195,0.8125,12,0.29187499287414553,0.3033854092597962,0.3646354077644348
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,196,0.8166666666666667,12,0.2957291594467163,0.30320311759758,0.3702604076271057
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,197,0.8208333333333333,12,0.29583332611083984,0.30169270096778866,0.3748437408485413
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,198,0.825,12,0.29531249279022215,0.3013281176433563,0.37630207414627076
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,199,0.8291666666666667,12,0.2977604093971252,0.30192707596206664,0.36968749097442627
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,200,0.8333333333333334,12,0.2977083260650635,0.3050520758857727,0.3719270742530823
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,201,0.8375,12,0.3005729093284607,0.3068749925079346,0.3847395739402771
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,202,0.8416666666666667,12,0.3015624926376343,0.3060416591949463,0.37692707413101195
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,203,0.8458333333333333,12,0.2957291594467163,0.306328117521286,0.3849479072685242
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,204,0.85,12,0.29749999273681643,0.30513020088386533,0.3895833238220215
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,205,0.8541666666666666,12,0.2997395760154724,0.306562492515564,0.3801562407188416
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,206,0.8583333333333333,12,0.2998958260116577,0.3060156175289154,0.37838540742874144
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,207,0.8625,12,0.2951041594619751,0.30304686760139465,0.3889583238372803
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,208,0.8666666666666667,12,0.2926041595230103,0.3021874926223755,0.36666665771484375
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,209,0.8708333333333333,12,0.2916145762138367,0.3024999926147461,0.38499999060058593
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,210,0.875,12,0.29729165940856933,0.30494790922164916,0.3801562407188416
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,211,0.8791666666666667,12,0.2967187427558899,0.30752603415870666,0.3911458237838745
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,212,0.8833333333333333,12,0.31192707571792605,0.31851561722373967,0.6381249844207764
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,213,0.8875,12,0.3027083259429932,0.3069791591720581,0.3910937404518127
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,214,0.8916666666666667,12,0.29661457609176634,0.3007031176586151,0.3783333240966797
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,215,0.8958333333333334,12,0.3002083260040283,0.309010409122467,0.3911458237838745
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,216,0.9,12,0.301406242641449,0.3114583257293701,0.38864582384490964
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,217,0.9041666666666667,12,0.2902604095802307,0.2934895761680603,0.36442707443618777
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,218,0.9083333333333333,12,0.28906249294281006,0.2992968676929474,0.3685937410011291
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,219,0.9125,12,0.2915624928817749,0.2982812427177429,0.3539062413597107
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,220,0.9166666666666666,12,0.29197915953826903,0.29544270112037657,0.3581249912567139
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,221,0.9208333333333333,12,0.29151040954971313,0.2965885344257355,0.35447915801239016
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,222,0.925,12,0.28604165968322753,0.29408853448677064,0.3442708249282837
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,223,0.9291666666666667,12,0.29203124287033083,0.3024999926147461,0.35333332470703127
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,224,0.9333333333333333,12,0.28541665969848634,0.29390624282455446,0.33937499171447755
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,225,0.9375,12,0.2899999929199219,0.2983854093818664,0.36489582442474366
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,226,0.9416666666666667,12,0.2860937430152893,0.29440103447914123,0.3654687410774231
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,227,0.9458333333333333,12,0.2835416597442627,0.29005207625198365,0.36489582442474366
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,228,0.95,12,0.2927604095191956,0.3057552008686065,0.36453124110031127
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,229,0.9541666666666667,12,0.3018749926300049,0.3081510341434479,0.38302082398223875
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,230,0.9583333333333334,12,0.2947395761375427,0.3091927007846832,0.3824999906616211
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,231,0.9625,12,0.2874479096488953,0.3035156175899506,0.3757291574935913
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,232,0.9666666666666667,12,0.2847916597137451,0.29903645103263854,0.37197915758514405
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,233,0.9708333333333333,12,0.2923958261947632,0.30169270096778866,0.3792708240737915
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,234,0.975,12,0.29067707623672484,0.3080208258132935,0.38723957387924196
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,235,0.9791666666666666,12,0.300052076007843,0.3125781173686981,0.3833333239746094
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,236,0.9833333333333333,12,0.29984374267959596,0.3090885341205597,0.3849479072685242
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,237,0.9875,12,0.3035937425880432,0.3124218673725128,0.3985416569366455
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,238,0.9916666666666667,12,0.3010416593170166,0.30815103414344786,0.3859374905776978
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,239,0.9958333333333333,12,0.300729159324646,0.3132031173534393,0.3768749907989502
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,1,0.004166666666666667,12,0.8400520628242493,0.8487239376125335,0.8733333120117187
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,2,0.008333333333333333,12,0.8369270629005432,0.8450520627021789,0.8647395622215271
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,3,0.0125,12,0.8358853962593079,0.8453645626945495,0.865208312210083
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,4,0.016666666666666666,12,0.8342708129653931,0.8441666460571289,0.8641666455688477
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,5,0.020833333333333332,12,0.8357291462631226,0.8417968544483185,0.8677603954811096
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,6,0.025,12,0.836770812904358,0.845937479347229,0.8571874790725708
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,7,0.029166666666666667,12,0.8408333128051758,0.8540364374828339,0.8720833120422363
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,8,0.03333333333333333,12,0.8500520625801087,0.85421872914505,0.8727603953590393
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,9,0.0375,12,0.842343729434967,0.8529426875095367,0.8624478956108094
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,10,0.041666666666666664,12,0.8279166464538574,0.8350520629463196,0.8457812293510437
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,11,0.04583333333333333,12,0.8377603962135315,0.8442708127212524,0.8661978955192566
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,12,0.05,12,0.837864562877655,0.8482812292900086,0.8697916454315185
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,13,0.05416666666666667,12,0.8280208131179809,0.8397135211658477,0.8583333123779296
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,14,0.058333333333333334,12,0.828229146446228,0.8352864379405975,0.8541666458129883
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,15,0.0625,12,0.8329687296638488,0.8399739378261566,0.860052062335968
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,16,0.06666666666666667,12,0.8351041462783814,0.8402083128204345,0.8597916456756591
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,17,0.07083333333333333,12,0.8222916465911865,0.8383593545322419,0.8489062292747498
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,18,0.075,12,0.8198958133163452,0.8377083128814697,0.8607812289848328
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,19,0.07916666666666666,12,0.8324478963432312,0.8536718541584014,0.8707812287406922
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,20,0.08333333333333333,12,0.8391145628471375,0.8506510208988189,0.8671353954963684
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,21,0.0875,12,0.854687479133606,0.8771093535861969,0.8910937282447815
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,22,0.09166666666666666,12,0.8751562286338807,0.8998437280311584,0.9159374776382446
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,23,0.09583333333333334,12,0.8683333121337891,0.8906510199222565,0.8999999780273438
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,24,0.1,12,0.8728645620231629,0.882239561794281,0.9057812278862
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,25,0.10416666666666667,12,0.864322895565033,0.8828906034450531,0.8878124783248902
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,26,0.10833333333333334,12,0.8914062282371521,0.9056510195560455,0.9329687272224426
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,27,0.1125,12,0.876874978591919,0.8980208114089966,0.9198437275428772
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,28,0.11666666666666667,12,0.8870833116760254,0.9010416446685791,0.9136458110275268
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,29,0.12083333333333333,12,0.8696353954353333,0.8851041450576782,0.9007812280082703
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,30,0.125,12,0.8648437288856506,0.8757291452865601,0.8880208116531372
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,31,0.12916666666666668,12,0.8695312287712097,0.8810416451568603,0.9027083112945556
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,32,0.13333333333333333,12,0.8702083120880127,0.8913801865711213,0.9083853944892883
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,33,0.1375,12,0.8804166451721191,0.8960937281227112,0.9103124777755738
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,34,0.14166666666666666,12,0.8760416452789307,0.8898958116073608,0.9068228945274353
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,35,0.14583333333333334,12,0.8820833117980957,0.8970051864337921,0.9107812277641296
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,36,0.15,12,0.8883333116455078,0.9064062278709412,0.9232812274589539
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,37,0.15416666666666667,12,0.8885416449737549,0.9068228945274353,0.9281249773406982
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,38,0.15833333333333333,12,0.9148958109970092,0.940963518693924,0.9583333099365234
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,39,0.1625,12,0.9157291443099975,0.9423176853275299,0.9677603930397034
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,40,0.16666666666666666,12,0.9090103944740295,0.935364560497284,0.968072893032074
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,41,0.17083333333333334,12,0.9307291439437866,0.9403385187091827,0.9540624767074585
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,42,0.175,12,0.9348437271766663,0.9483072685146332,0.9831770593299866
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,43,0.17916666666666667,12,0.9269270607032776,0.94968747681427,0.963802059803009
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,44,0.18333333333333332,12,0.9397916437225342,0.955078101682663,0.9726562262535096
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,45,0.1875,12,0.9305208106155396,0.951484351770401,0.9685937263526917
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,46,0.19166666666666668,12,0.9308333106079102,0.9447916436004639,0.9700520596504212
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,47,0.19583333333333333,12,0.9257291440658569,0.9386978937492371,0.9646353931159973
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,48,0.2,12,0.932656227230072,0.9489322684993744,0.9830208093338013
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,49,0.20416666666666666,12,0.9379687271003723,0.9459635185718536,0.9681249763641357
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,50,0.20833333333333334,12,0.9480728935203552,0.9614322681941986,0.9896353925056458
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,51,0.2125,12,0.9674478930473328,0.9746093512058258,0.9890624758529664
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,52,0.21666666666666667,12,0.9603645598869324,0.9735156012325287,1.009531225353241
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,53,0.22083333333333333,12,0.9606249765472412,0.972760392917633,1.0060416421051026
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,54,0.225,12,0.9804166427307129,0.9892968508472443,1.0084374753799439
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,55,0.22916666666666666,12,0.9515624767684937,0.973437476234436,0.998333308959961
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,56,0.23333333333333334,12,0.9357812271537781,0.9464062268943787,0.9678124763717652
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,57,0.2375,12,0.9567708099746705,0.9761978928337097,1.0004166422424317
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,58,0.24166666666666667,12,0.9580728932762146,0.9719010179386138,0.9906249758148193
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,59,0.24583333333333332,12,0.9669270597267151,0.9760156011714936,0.997864558971405
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,60,0.25,12,0.9945312257194519,1.0035416421661378,1.0228645583610534
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,61,0.25416666666666665,12,1.01333330859375,1.0202603917579651,1.0320833081359864
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,62,0.25833333333333336,12,1.0048958087997437,1.017786433485031,1.0345833080749511
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,63,0.2625,12,1.0261978916130066,1.0342708080825807,1.0589062241477967
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,64,0.26666666666666666,12,1.017812475151062,1.02541664163208,1.0514583076629638
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,65,0.2708333333333333,12,1.0305208081741333,1.0448697661571502,1.0676562239341736
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,66,0.275,12,1.0221874750442506,1.0436458078536988,1.0519270576515198
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,67,0.2791666666666667,12,1.0347395580711365,1.0417968495655061,1.0548437242469788
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,68,0.2833333333333333,12,1.0382291413192748,1.0539322659358978,1.063072890712738
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,69,0.2875,12,1.0740103904457092,1.085963515153885,1.1139062228050232
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,70,0.2916666666666667,12,1.0852083068389893,1.0929166399841308,1.1295833057556153
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,71,0.29583333333333334,12,1.0692708072280883,1.0766926820468903,1.104739556362152
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,72,0.3,12,1.1026562230796815,1.1086197646007538,1.1417708054580689
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,73,0.30416666666666664,12,1.1088541395950318,1.1140364311351778,1.1248437225379944
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,74,0.30833333333333335,12,1.0972916398773194,1.1093228895835878,1.1209895559654235
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,75,0.3125,12,1.0885416400909425,1.0970051815509798,1.1108853895454407
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,76,0.31666666666666665,12,1.0782291403427124,1.0845572651882172,1.1043749730377197
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,77,0.32083333333333336,12,1.0659374739761354,1.0774999736938478,1.0861978901481628
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,78,0.325,12,1.1050520563545227,1.1122655978450775,1.1331249723358154
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,79,0.32916666666666666,12,1.0647916406707765,1.0817708069229126,1.0950520565986632
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,80,0.3333333333333333,12,1.1286978891105652,1.1472655969905854,1.1622395549583435
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,81,0.3375,12,1.095364556591034,1.108359347940445,1.1293228890953064
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,82,0.3416666666666667,12,1.0871874734573364,1.0991145564994813,1.1131249728240966
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,83,0.3458333333333333,12,1.0682812239189148,1.0817447652568817,1.1057291396713256
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,84,0.35,12,1.0428645578727722,1.0468228911094666,1.0656770573158265
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,85,0.3541666666666667,12,1.0306770581703186,1.039531224620819,1.0529166409606934
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,86,0.35833333333333334,12,1.032604141456604,1.0376822663326264,1.0559374742202758
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,87,0.3625,12,1.0396874746170044,1.047838516084671,1.0726562238121033
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,88,0.36666666666666664,12,1.0156249752044677,1.0258072666225433,1.0423437245521545
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,89,0.37083333333333335,12,1.0156249752044677,1.0361197663707733,1.0607291407699584
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,90,0.375,12,1.0282812248954774,1.0434374745254518,1.0573437241859436
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,91,0.37916666666666665,12,1.0293749748687744,1.047838516084671,1.0692708072280883
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,92,0.38333333333333336,12,1.0133853919258118,1.0241405999965667,1.0412499745788575
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,93,0.3875,12,0.9702083096466064,0.9824478926811218,1.006614558757782
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,94,0.39166666666666666,12,0.9790103927650452,1.0010416422271728,1.011302058643341
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,95,0.3958333333333333,12,0.9634374764785767,0.9785416427764893,0.9931249757537842
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,96,0.4,12,0.9406249770355225,0.9531510183963776,0.9680208097000123
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,97,0.4041666666666667,12,0.9445833102722168,0.9582812266044617,0.9731249762420654
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,98,0.4083333333333333,12,0.9182812275810242,0.9326301855640411,0.9527083100738526
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,99,0.4125,12,0.9290103939857483,0.9379426854343414,0.9525520600776672
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,100,0.4166666666666667,12,0.9196874775466919,0.9268228940391541,0.9507291434555054
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,101,0.42083333333333334,12,0.9191145608940124,0.9309895606040954,0.94968747681427
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,102,0.425,12,0.8930728948631287,0.9039062279319763,0.9218749774932862
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,103,0.42916666666666664,12,0.8886978949699402,0.8991145613822937,0.921458310836792
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,104,0.43333333333333335,12,0.8448958127059937,0.8587499790344237,0.8847395617332459
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,105,0.4375,12,0.8404687294807434,0.8530728958396911,0.857604145729065
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,106,0.44166666666666665,12,0.8604166456604004,0.8622395622825623,0.8862499783630371
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,107,0.44583333333333336,12,0.7946874805984497,0.8011718554401397,0.8297395630760193
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,108,0.45,12,0.837187479560852,0.8464062293357849,0.8676041454849244
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,109,0.45416666666666666,12,0.7986978971672059,0.8028645637321472,0.8151562300987244
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,110,0.4583333333333333,12,0.8152603967628479,0.8208853966255187,0.8374999795532226
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,111,0.4625,12,0.7947395639305115,0.8193749799957275,0.8381249795379638
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,112,0.4666666666666667,12,0.7890624807357788,0.8011458137741089,0.8239062298851013
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,113,0.4708333333333333,12,0.7882812307548523,0.8002864387950898,0.8223437299232483
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,114,0.475,12,0.7817187309150696,0.793281230632782,0.8209895632896423
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,115,0.4791666666666667,12,0.8024478970756531,0.8237760215549469,0.8522916458587646
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,116,0.48333333333333334,12,0.7918749806671143,0.803802063709259,0.8271353964729309
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,117,0.4875,12,0.7742187310981751,0.7910676890201569,0.8138541467971802
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,118,0.49166666666666664,12,0.7669270646095276,0.7836978975334168,0.8077083136138916
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,119,0.49583333333333335,12,0.7673958145980835,0.7807812309379578,0.79999998046875
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,120,0.5,12,0.7360416486968994,0.7561458148727417,0.7704687311897278
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,121,0.5041666666666667,12,0.733437482093811,0.7498437316932678,0.7744270644264222
Pipes-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,122,0.5083333333333333,12,0.7111458159713745,0.728072898891449,0.7491145650444031
